X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
4.0,-13.0,23.69219646987758,20.0,13.0,-12.548023036527479,-5.0,-6.0,20.0,-25.918312508103256,21.13684496586895
1.0,21.0,29.4287109375,29.0,20.0,-14.2822265625,4.0,6.0,31.0,-25.9423828125,21.020786162384542
1.0,-13.0,26.953125,28.0,20.0,29.765625,4.0,6.0,31.0,-29.765625,20.523185568511
1.0,4.0,27.275390625,14.0,20.0,12.802734375,4.0,6.0,28.0,-29.853515625,20.600813311235232
26.0,-7.0,27.628551003136607,-8.0,24.0,29.305891385549195,11.0,-18.0,26.0,-29.034140899696677,20.757989709414893
1.0,-13.0,26.953125,15.0,20.0,28.828125,4.0,6.0,29.0,-29.765625,20.434169267272242
-23.0,-5.0,25.927653247041228,9.0,-2.0,27.971984480791022,-28.0,23.0,-6.0,-29.698544261027713,20.51234610299824
1.0,-19.0,22.1630859375,15.0,20.0,20.4052734375,4.0,6.0,2.0,-29.9267578125,20.923996157821627
1.0,-27.0,3.74267578125,11.0,20.0,27.47314453125,4.0,6.0,31.0,-28.13232421875,21.06203322899482
1.0,-8.0,25.07080078125,15.0,20.0,2.30712890625,4.0,6.0,4.0,-29.77294921875,20.530990100518963
1.0,8.0,-0.8056640625,13.0,20.0,-9.8291015625,4.0,6.0,31.0,-29.4580078125,20.50994667090188
1.0,8.0,-0.8056640625,13.0,20.0,-9.8291015625,4.0,6.0,31.0,-29.4580078125,20.50994667090188
22.0,28.0,-15.188387409880033,24.0,3.0,-9.926932447160834,0.0,17.0,-23.0,-27.863236597466788,20.433237762749677
1.0,4.0,5.41259765625,19.0,20.0,-7.24365234375,4.0,6.0,31.0,-27.22412109375,20.687650259485125
13.0,-12.0,-29.253446680876774,29.0,21.0,13.543790257313844,19.0,29.0,-8.0,-29.405569962155703,20.705542676498197
21.0,23.0,-8.486449634108737,-25.0,-19.0,-25.872351965227526,-17.0,20.0,-11.0,-29.71912203121761,20.96731479465195
-29.0,10.0,16.359026105744604,27.0,12.0,22.32623010909912,-17.0,-18.0,17.0,-27.689592874418683,21.029212941326772
1.0,24.0,-10.6494140625,23.0,20.0,-7.4853515625,4.0,6.0,31.0,-27.1142578125,21.180740867752935
-14.0,23.0,19.71722381637896,23.0,-27.0,-14.210883688509732,5.0,11.0,27.0,-28.14632984096773,20.819247169124413
-2.0,-12.0,-17.220473040762762,25.0,18.0,-8.366014987740481,4.0,15.0,10.0,-29.597239629534457,20.619031071437252
1.0,28.0,-11.8359375,20.0,20.0,23.0859375,4.0,6.0,31.0,-28.2421875,20.27643454939017
1.0,28.0,-11.8359375,20.0,20.0,23.0859375,4.0,6.0,31.0,-28.2421875,20.27643454939017
1.0,28.0,-11.8359375,20.0,20.0,23.0859375,4.0,6.0,31.0,-28.2421875,20.27643454939017
19.0,26.0,-19.86868028574242,-9.0,-22.0,-1.0211666330051905,27.0,-27.0,29.0,-28.248330558372253,20.26412479686016
1.0,27.0,-4.5263671875,15.0,20.0,16.7431640625,4.0,6.0,-13.0,-27.2607421875,20.898222503151498
1.0,28.0,-11.8359375,15.0,20.0,20.9765625,4.0,6.0,23.0,-28.2421875,20.247143401110648
1.0,28.0,-16.728515625,7.0,20.0,4.423828125,4.0,6.0,31.0,-27.802734375,20.747770840818617
1.0,28.0,-11.8359375,15.0,20.0,20.9765625,4.0,6.0,23.0,-28.2421875,20.247143401110648
1.0,29.0,-17.90771484375,15.0,20.0,-28.48388671875,4.0,6.0,-26.0,-28.27880859375,20.83714280910024
1.0,28.0,-11.8359375,15.0,20.0,20.9765625,4.0,6.0,23.0,-28.2421875,20.247143401110648
1.0,27.0,6.49658203125,15.0,20.0,22.52197265625,4.0,6.0,13.0,-28.42529296875,20.910306223136573
1.0,28.0,-11.8359375,15.0,20.0,20.9765625,4.0,6.0,23.0,-28.2421875,20.247143401110648
1.0,21.0,-16.1279296875,15.0,20.0,24.5947265625,4.0,6.0,20.0,-28.5498046875,20.826409957653198
1.0,28.0,-11.8359375,15.0,20.0,20.9765625,4.0,6.0,23.0,-28.2421875,20.247143401110648
1.0,28.0,24.4775390625,15.0,20.0,26.0595703125,4.0,6.0,-19.0,-29.4287109375,20.52576787036154
1.0,28.0,-5.07568359375,15.0,20.0,3.56689453125,4.0,6.0,10.0,-29.62646484375,20.5155440597829
1.0,28.0,-11.8359375,15.0,20.0,20.9765625,4.0,6.0,23.0,-28.2421875,20.247143401110648
1.0,28.0,-11.8359375,15.0,20.0,20.9765625,4.0,6.0,23.0,-28.2421875,20.247143401110648
12.0,28.0,4.736391757525453,-15.0,-2.0,9.260609269340343,-20.0,-17.0,26.0,-28.372621751822745,20.697444590261266
10.0,28.0,-13.797583027544004,13.0,25.0,23.66800708179263,5.0,18.0,5.0,-27.596511635823315,20.596809095169714
1.0,4.0,-25.0341796875,15.0,20.0,11.9384765625,4.0,6.0,22.0,-28.0810546875,20.412750548128408
1.0,25.0,-15.142822265625,15.0,20.0,14.351806640625,4.0,6.0,26.0,-28.670654296875,20.735179582555126
-10.0,30.0,0.14552529319103158,22.0,-14.0,17.787030166482296,-10.0,-18.0,-24.0,-28.247922110245412,20.446132460942465
-1.0,-5.0,-16.764991126869994,17.0,3.0,24.27553989695153,-23.0,-3.0,29.0,-27.995699026964015,20.55571041127113
1.0,29.0,26.400146484375,15.0,20.0,27.769775390625,4.0,6.0,17.0,-28.729248046875,21.010911613481806
1.0,-20.0,-10.92041015625,15.0,20.0,-5.67626953125,4.0,6.0,-1.0,-28.20556640625,20.412981184896545
1.0,14.0,-12.76611328125,15.0,20.0,-28.61572265625,4.0,6.0,25.0,-27.29736328125,21.01424956955641
1.0,-22.0,-18.8818359375,15.0,20.0,13.1689453125,4.0,6.0,4.0,-28.2568359375,20.39212208045897
25.0,29.0,-12.087708746057828,17.0,-22.0,28.483979770896497,-11.0,-3.0,-6.0,-28.371254818874885,20.687588886628717
1.0,-28.0,-19.482421875,15.0,20.0,18.310546875,4.0,6.0,18.0,-28.095703125,21.097796477776754
1.0,-4.0,-2.7392578125,15.0,20.0,8.7451171875,4.0,6.0,19.0,-28.2275390625,20.548723926737058
1.0,-22.0,-23.609619140625,15.0,20.0,-3.900146484375,4.0,6.0,9.0,-28.055419921875,20.655023604992724
