o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,PERF
20.193545343522423,44.61737438701887,14.45398697180312,7.657261772401814,7.923530014074279,43.5872659963748,25.73609917035683,24.996952641177103,45.93429321526782,12.430224648789652,47.88512450334391,16.270780835416282,16.697443645472006,45.80503067210456,46.1415316074233,47.97524202701765,41.01838042566097,23.79162001967272,18.334391974563626,26.874196522008546,28.503685287023995,34.44542005918753,43.30396481117052,37.295705743220644,20.535914302739467,27.39002076846273,11.120086834574234,25.963854796462133,40.32281024642176,9.449122134740872,24.329887817958586,14.198004015369929,42.652528433222045,42.07678929671288,-945.053450477698
47.05838519676111,1.7953336192478035,38.27712286174006,29.284311484083087,21.896214859084324,1.6063564494727558,12.83931838971852,27.335485486626123,42.92494488005163,2.5985004346295484,47.76112797601918,4.390104357113925,30.774816155268343,8.559286939221105,22.828997060230265,24.727904402253554,28.93864445576537,8.760050096644141,48.7828819538341,37.41543783047324,20.825932613052817,33.97153332383881,13.008284396181127,4.639189802725929,11.878262679955403,39.750797839312526,15.943221811688181,34.67675033519814,41.17608697983525,34.16027774226289,7.654578301023083,14.09565846483256,34.17653529450264,35.78695116771219,289.41858255458624
15.216857491883829,32.67821816587418,43.96263216414362,29.30525543859867,9.386652548012925,7.182966971398637,36.34478695227752,42.0048960560321,25.684059696673476,16.094778667851443,18.291467535745173,27.313929066881517,20.954536627478557,7.03007113944113,11.055965861807104,11.169804365553215,20.743120125736407,7.13434611366818,30.994953968499836,22.650037906218593,18.645069578482648,41.28326427779896,29.733503029246314,45.85575635799429,6.733770599369235,38.20373403024484,10.434487021359443,20.230508015068477,46.742480094476996,26.744171395749746,48.84192417026262,11.003674494254659,38.552685111241075,42.41040234482717,-139.765008495038
6.093126332735942,31.828235720539475,28.267528211732863,4.498055339388776,41.73664253736062,47.24580314715254,10.640834692752902,44.727494231209455,38.19863504874936,39.326082233657026,10.682987887925465,26.625730807907715,44.512867340797655,35.568756210354856,13.895736600895916,12.51779481303974,21.380511633738543,25.191073697379448,42.40672927415535,29.390226999771436,19.869609472879546,15.64837546449967,10.341667411666656,29.459321412565792,1.447538104632595,7.322098941300641,37.80749724268325,26.523382314719935,2.8163832675682663,38.43346003082003,17.054207532204696,24.391398367211487,48.9404181660666,39.480517604976136,64.76001193080826
19.44527522147353,47.37484068738422,18.909899828155684,28.37578019394704,41.421404214412426,32.250187482150544,44.09926801173342,37.645655429716335,21.711245278461323,14.266067200989502,40.425538422916325,18.49601880038907,41.587691481070365,45.875199483858225,41.112568063494834,2.406057763948399,32.223902666150074,15.196810277506309,15.71671113631814,10.419861117687695,16.34630161140131,10.891327310069777,9.031515172688941,11.327144495811261,12.497506188588115,27.408477781412895,15.302592542041035,38.04050253536543,33.88694315817344,18.85532281669835,30.658100139516748,15.370807932313634,27.564304045122583,26.48071960584278,-1733.6314893938395
46.79486416879006,48.31296820171311,45.38816022821123,29.818131050723522,18.90779753936955,10.907584281918995,12.108054195058415,41.50192976589062,27.45557029353679,35.151317768617936,13.329666934889678,41.46905920576866,18.50441336026786,5.439007587557731,29.477282145539274,49.36354789269797,49.274374314131286,1.802505462315972,46.79196416084382,25.29015332057776,18.089206933642245,36.866190421785845,19.907854700475337,41.96424994682611,9.81317376990567,13.574715038374613,41.62801740175078,12.349033473871025,11.109405913708652,22.016753930482313,29.971046710961325,2.0206424062048445,44.17372069119762,42.91711430151345,-358.6703772043035
16.67350974903678,17.22540741910154,12.28087983275263,20.566764268144343,47.95965356358046,49.82923408676428,47.32893463682374,45.86097022725038,24.075329270364325,49.25542339337854,1.6077277737425821,32.902494939983136,21.99854683526597,45.22913185707876,1.678046438779913,41.129830291262174,26.713767018653147,38.67130305477173,21.4450672046632,18.438800794186008,28.803956989747423,6.71114981704328,33.74844255574904,33.10033211310588,17.365820413396236,22.60197445762858,42.8693297891662,17.752614487207712,12.878355837297619,23.85809230889403,14.157622185800365,45.10325770641244,41.71692269184003,28.054834378763726,-544.8900407861186
40.0120782578851,22.572783824575634,26.05723157210492,46.07390955077239,3.379815452336137,40.19104548587878,25.319673358750638,20.83982367039213,35.302707236184425,35.65726621974485,39.060113312914986,39.850313403134955,8.825040802317439,13.079934850587764,28.736913416711314,40.14492171666047,13.746767590133834,39.10924159397774,12.761741799675153,33.24756491350684,31.547352815416655,8.165093407625927,48.71420310118476,29.708339534232014,15.821876831751533,36.49603425149877,30.958003813957564,42.064397842901414,9.353049641078826,27.7126969320744,28.028150906783814,35.66092238058324,5.50365908425389,44.1965030677715,-349.8374128000377
25.95750507563829,45.05804022897569,47.78231453641972,26.569989137762747,33.507844636107926,27.68085618875141,28.024677435089522,49.48704246324117,37.84813738206344,22.283989289168236,39.44387513391793,25.698917453389853,32.76397956535745,20.517091395067414,7.093198167004763,22.655721836296316,30.059219810668512,21.21807190880303,12.566143137644515,40.73812185176453,3.4830475960840555,36.97799943083512,5.355260193226814,45.000233081887714,45.78192479236897,38.919933081542204,38.14583910125863,31.311167152293077,8.702408452319984,38.05843960860835,28.356224744394186,21.013176130363156,41.54058964583278,3.058332671931839,-916.6141946348346
31.582195269797413,15.77741162685913,25.45215867714103,27.37312236653769,42.744719429670745,7.13023391674969,29.030807506876624,49.00275413889704,43.41047623137321,6.29851817350548,12.008097831422047,43.078717219600605,18.53330664974249,16.8527814647809,12.887067989465072,6.702333159094048,1.4008010390373338,23.209654208320668,40.976131244749645,6.824631508939786,32.4705334763133,17.5380089671152,11.450673607148303,46.64125787385595,14.991587627393981,10.105695694431741,39.46438322498751,32.74125569870937,19.443854683674278,37.12146694824557,30.516125964199222,43.613570121603,20.29897407076932,46.75671358914188,-29.789831029013918
