o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,PERF
11.060616610355027,0.0,36.620670787031536,32.49184329234291,20.73822825919584,0.0,13.594467737723011,7.147202184527129,38.86023715623135,23.639905647224264,42.77630575240541,0.0,2.98038637265246,14.43348234472811,44.65287250404746,41.38313635063536,49.910142959202894,13.167564543466721,7.525072695046663,38.125302478479604,0.0,2.2456519960731915,0.0,0.0,48.90861989738582,13.690902966418433,43.87868625636517,7.359135429803592,0.0,0.0,25.983870902496047,12.041742786238288,34.3416569031731,38.14733192604699,-41.80971052771507
0.0,47.644256505562986,0.0,17.461894892723006,39.35675994505092,17.782893647064732,39.15681667116196,1.1616775977623124,49.693692949743976,7.090652278835938,42.69196863014656,21.53468425150409,48.70493004293593,0.0,40.08855631348933,49.2734408856325,0.0,43.961177121753884,36.45274564146064,0.0,5.261683721064308,0.0,26.54617361113273,12.635275540746271,3.011592045470134,32.13348400082133,1.9200226061850179,16.044024959892873,0.0,28.310265402750993,0.0,23.077880901507033,20.992774375652008,47.57896049347372,1171.6214164008575
43.70297453092336,25.521261740644782,29.858465596859176,47.848219100668146,0.0,45.69763657596975,4.186434770588019,12.31384773407598,4.578972082664543,47.17572064302389,20.50491544652412,0.0,0.0,0.0,6.529870102367069,12.071137809858099,7.117029972141695,5.784892198827772,34.810594951604045,0.0,21.859375745938042,42.33506174100141,33.727108118032845,48.405773042292125,26.545424520986604,30.71222633094869,13.616503171712571,44.14380473250206,0.0,0.0,0.0,25.973431242594277,15.882406953833948,20.143744777035927,-439.28251601846085
0.0,11.134657521065012,41.96947940227851,11.419985701435284,11.470553664851776,0.0,37.87596249732681,0.0,35.36292200616555,0.0,10.990353775359377,33.266421462722896,1.5955413869099313,27.15181611800439,4.739037732094277,23.1997059139174,0.0,18.3015137290666,43.16000383125994,1.8172215348220069,0.0,4.696481972258135,30.693104939325515,44.43362306029434,16.76577871618466,34.58820787976987,6.000146208249891,16.890042349009335,17.52012471318387,39.401238786506305,40.96258604578133,0.0,0.0,47.97285126939043,136.5779204902512
34.80666497398605,0.0,11.274944695601267,30.426150723124927,0.0,44.172687543851126,35.632741698130474,32.654180132418865,0.0,2.651724604196224,48.892718319311065,13.807687771642978,20.413514803695474,38.145809211406366,28.645470982996397,28.025003171765274,0.0,23.963863392226973,14.765375472978647,31.34251114557247,33.99434776325136,0.0,46.8669327241851,0.0,33.26730359461923,32.37902393225282,0.0,45.04351727982012,0.0,16.466753320816085,30.28428028472698,33.5457785034631,8.715302400430353,45.07453777408651,610.9814717810975
45.63602050229882,0.0,20.04942890435206,38.66834190024496,7.429277718432202,0.0,28.222997704687128,47.968161928148476,0.0,42.26694442770487,8.442479682558757,28.90171741002402,11.12118576890654,46.433388562769835,18.36248796651695,38.40650010474209,0.0,26.606292162136427,26.645542321544692,29.992426342265293,6.695120179635288,27.83881044816607,0.0,0.0,1.68127818707128,6.066754194241382,0.0,15.464025939015345,16.695906897099412,0.0,21.32358646553796,15.913939447268303,37.314707919591214,33.49034544502066,-151.08020408861793
0.0,18.482816364683647,42.531909641249655,0.0,0.0,37.39944646528659,14.896915732363322,0.0,0.0,23.09650893672901,29.12115052574105,12.745319658891193,0.0,24.168071050689164,34.255580795011525,30.885527110157028,8.549062605090615,0.0,17.414510783364783,2.759221161523033,46.36352458216642,14.132033599673072,0.5413794627453564,0.7689699656990177,40.60912119851025,35.59420899949912,43.68524242497108,9.35335388953118,39.03107208256403,0.0,16.82241746610428,20.839435246844705,14.281489041046513,34.34934720440951,1.1159982597108173
34.96357027708643,0.25644421964678504,9.497513052754668,1.8185775760917275,15.838333051008465,38.146984950719414,40.92119003442782,0.33855642269285197,0.0,33.87330281855063,0.0,0.0,36.75242623357287,35.698148234251406,34.78885015483451,13.060719997399588,0.0,0.0,24.35122621010438,0.0,46.75855430631503,0.0,45.03478233210631,31.012023570936975,33.694248855867365,16.803035511265737,14.701105112774972,9.713950385316274,45.11729309729689,29.732907459656758,0.24480266572128515,13.304706335767674,0.0,34.88099883858688,-210.28615014718991
13.51318359375,0.0,31.89697265625,0.0,0.0,19.20166015625,29.74853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12548828125,43.98193359375,0.0,0.0,0.0,0.0,0.0,48.20556640625,0.0,0.0,0.0,0.0,44.34814453125,-29.401092674851427
7.019310937798712,12.693160508764505,0.0,18.954732999793936,38.608338231085426,0.0,0.0,23.389194423894196,19.10316373239691,38.26372835816198,0.0,29.294796110255795,29.77648758355126,0.0,0.0,13.308978662745156,19.51388561545054,0.0,13.950743722908902,48.128342898341536,8.169792471776383,46.07789559663743,14.976332924744986,1.7743001195766939,3.719088340313969,38.880005508455596,35.131599661662236,12.07296803493611,0.0,48.24567801562887,4.656762963056166,21.899057981055506,47.34636040945448,33.330050756750964,-398.045797510438
25.3662109375,0.0,0.0,31.2255859375,47.8759765625,0.0,0.0,0.0,0.0,0.0,21.7041015625,0.0,0.0,0.0,39.2822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7685546875,0.0,0.0,0.0,0.0,31.2744140625,0.0,0.0,0.0,3.1005859375,0.0,0.0,27.705025383472442
0.0,7.009581905669501,31.770339646750127,24.401999572798772,40.431709865552506,3.386846752481107,4.745430795066566,22.459159364567785,0.0,35.33933252494873,0.0,44.2915909985812,14.63423752182431,43.5432378525313,0.0,0.0,25.02478661570693,0.0,16.402785329107104,39.77640765034489,12.398619842622944,25.422347736413418,0.0,31.076766745815167,39.06021414879086,15.549631060198548,37.38178038124328,23.08187334774029,0.0,30.652101738828456,42.72830919336929,36.287473293081064,13.002904200800788,24.9597790252795,-42.51550552366553
0.0,21.826171875,0.0,9.619140625,33.154296875,0.0,0.0,19.482421875,0.0,0.0,0.0,0.0,38.720703125,0.0,18.603515625,0.0,32.177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.810546875,0.0,0.0,0.0,-40.82378838348389
2.939019007997564,0.0,34.77582044893761,0.0,0.0,35.49456333105394,9.796258552309967,1.0174346530385012,44.4850525438014,36.79593273135751,0.0,0.0,39.60153764618451,0.0,41.84437803769867,41.34122209013166,11.163192652897651,0.0,41.945833463584165,9.424265955586172,49.732758747268186,39.20733335245254,0.0,3.423358908578537,28.875794908249706,4.557103915425789,2.759427404390963,18.981060195121316,9.010334164596742,22.36374761255987,37.594983069853704,48.342793580150854,15.67938477418782,37.020663389161065,-264.08672727906185
34.65895350823555,43.81286570404706,0.0,17.18614672762429,19.877648607200904,36.86450344603787,0.0,4.703089028277291,13.77456777984214,17.255616771843894,6.883593263923702,0.0,40.07653720374862,37.369420457261924,35.188114562631114,2.234004682869487,4.375205366066025,0.0,40.42264848043733,15.658809959600466,0.0,39.70080584967879,30.55752086727646,43.304982026416425,17.724996746081917,30.923652947532766,13.515460573635629,34.1095788381316,0.0,26.859091247286436,0.0,21.655656148002528,18.87370054060347,0.0,-6.615973235173311
14.489650561736344,28.465612911031286,0.0,39.256083108346274,0.0,29.809434974713866,0.0,23.149616314199115,19.770284590664424,43.60102123822121,25.656616261117886,49.99139126665343,16.31457138687286,27.691798887660116,4.5148550075539475,14.171572271439787,21.235593362947736,0.0,48.13758082485396,16.263279486517323,27.33969844002013,32.05537310718131,42.49200556810883,0.0,6.532387271280402,13.338375455484098,49.083668055465154,2.3978831351833247,0.0,0.0,31.237253260326927,41.4256470738607,43.92352504079744,0.0,-258.1635180074552
0.0,11.068555087303077,22.153443310619714,42.2603100799157,0.0,9.892357496515318,45.51373036278806,0.0,25.27698387984867,15.086770201238764,30.761555822992417,42.02610472965245,0.0,23.208409585667603,48.748412565869366,42.57667578577599,36.0932050291013,41.18515137072577,19.191017756293668,49.49760668930019,34.722652842681725,0.0,0.0,14.964684479284498,17.044327238748433,13.98887208251088,14.71472014245466,0.9226998971770886,6.1964908126471085,23.89652090908177,0.0,46.915092860352,0.0,37.02708193246122,247.7981212884196
24.913706176488983,30.91827994005372,48.34335676707274,21.28598646017065,0.0,24.535475577139966,6.275612651912839,17.855057509811697,40.686149341810626,2.824958404250416,15.122375032393895,23.524660720886004,0.0,0.0,5.274059623385733,20.830192313995497,0.0,15.433053508606896,42.43102331290253,0.7172986841120208,21.52473836520218,0.0,4.2126763349783385,0.0,38.90838280221402,18.32642388725487,0.0,46.64821194063989,0.0,9.098048533271067,19.857605630775165,32.64983222466726,35.21070235412488,41.37466773554653,-3.276041378685637
0.0,0.0,8.671856205564152,1.9594119758459643,0.0,31.82161850754374,30.831321361546166,10.445427895854548,13.105166895294444,26.168574000647343,37.909157696402744,22.848923735259323,22.072653496075443,12.60495192538585,30.070971094422298,35.13259683566072,26.904792541125627,15.337672087290116,0.0,41.022801090695474,37.011319632530544,5.367588743264016,48.441250338740524,10.52109293293744,43.30893691934528,0.0,0.0,29.673890966221336,24.601407945454678,37.604871485152714,0.0,47.57547784234392,40.44752403490316,0.0,41.18357862326637
42.483076962910005,29.095293587912092,0.0,19.959746339877956,47.57366389456887,0.0,41.15022689884475,0.0,2.48743416282056,28.94241823754062,3.489092539839358,41.615901312079856,0.0,42.71324139643915,40.35236124766461,11.38664749403548,46.05414386728708,10.91441449811806,45.149937641654404,0.0,21.361190664578277,0.0,34.98418766259388,17.49453532237942,0.0,9.890120125521564,9.121477818835297,22.94449184267236,11.724397062980763,30.25385167104293,14.880618250522861,47.31737723762419,0.0,13.945189393139756,-70.76327084348593
2.91748046875,0.0,0.0,0.0,0.0,49.62158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.66455078125,35.85205078125,0.0,0.0,0.0,48.59619140625,0.0,0.0,0.0,22.35107421875,27.74658203125,0.0,0.0,0.0,0.0,0.0,0.0,23.98681640625,-213.24374199295045
0.0,17.23808058895962,0.0,14.700256836020873,43.426997566546106,0.0,43.157252008505324,39.419929171264364,23.746954223034543,13.06096527918537,19.5993679257575,44.27407947044408,47.10937559183984,0.0,39.83186494586349,4.341188911414446,1.3041064910167788,19.168833176141025,47.36373853839614,0.0,0.0,14.13614284301894,25.327206163757815,40.601092775150406,31.072173587953735,26.260938239670363,31.685206847559176,0.0,11.01857349332446,36.3536893634263,34.677274440855875,0.0,29.15806572593617,18.39014182138095,746.2294187368694
40.0146484375,0.0,0.0,0.0,0.0,44.7021484375,0.0,0.0,0.0,0.0,19.9462890625,0.0,0.0,32.8369140625,0.0,0.0,0.0,0.0,0.0,34.3994140625,49.2919921875,0.0,0.0,0.0,0.0,0.0,0.0,1.7822265625,0.0,0.0,0.0,14.2333984375,0.0,0.0,-199.09433222031592
