o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,PERF
0.0,18.9921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4921875,0.0,45.7890625,0.0,0.0,0.0,0.0,0.0,20.5234375,0.0,0.0,0.0,12.8671875,0.0,14.3984375,0.0,0.0,0.0,0.0,34.3046875,0.0,0.0,33.5390625,0.0,0.0,144.34675771972658
8.566542453981825,28.556142996718506,28.24394334470338,0.0,8.734500125882949,43.40021623610953,23.053593640725076,48.35875115831239,23.20729358727728,44.693476591244334,19.296983545149192,23.139763577979938,31.56869461814687,15.471151278276302,48.73646183663361,0.0,17.736277215365412,0.0,22.29837323483188,35.72437774800735,0.0,0.0,4.933126328185084,0.0,0.0,14.097772740701101,5.429295853063971,0.0,2.6509969158937903,5.364192617904035,13.921423644629336,4.696234002068429,45.17893999226462,46.727220768200084,379.73784431527406
36.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84375,0.0,36.21875,0.0,2.53125,0.0,20.90625,0.0,48.46875,20.90625,11.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.66965958984373
0.0,0.0,0.0,8.2734375,0.0,38.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9453125,0.0,9.8046875,0.0,0.0,29.7109375,0.0,0.0,49.6171875,0.0,2.1484375,0.0,41.1953125,0.0,0.0,-46.41178813476563
7.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.625,0.0,0.0,0.0,0.0,0.0,43.875,43.875,31.625,0.0,0.0,0.0,0.0,7.125,0.0,19.375,0.0,0.0,0.0,19.375,0.0,0.0,0.0,71.59002093750001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8671875,0.0,0.0,37.3671875,0.0,0.0,0.0,15.1640625,0.0,14.3984375,0.0,0.0,0.0,0.0,43.4921875,0.0,0.0,32.7734375,28.1796875,0.0,0.0,0.0,2.9140625,0.0,-75.4006680810547
0.0,0.0,0.0,0.0,0.0,0.0,10.953125,0.0,30.859375,0.0,0.0,32.390625,0.0,0.0,0.0,0.0,0.0,6.359375,0.0,18.609375,0.0,43.109375,0.0,33.921875,0.0,0.0,0.0,0.0,4.828125,0.0,0.0,0.0,0.0,0.0,-16.796819289550797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.375,19.375,0.0,0.0,0.0,0.0,0.0,0.0,31.625,0.0,7.125,0.0,43.875,0.0,0.0,0.0,0.0,43.875,0.0,7.125,0.0,0.0,0.0,0.0,31.625,0.0,0.0,86.57920921875
0.0,0.0,26.265625,15.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.203125,0.0,0.0,0.0,9.421875,0.0,0.0,0.0,15.546875,0.0,0.0,21.671875,0.0,0.0,12.484375,20.140625,0.0,-28.616539816894534
39.861144868757194,37.890106984221084,40.39086238530728,27.381040567115793,0.0,41.066381582308324,27.594254817671796,44.27353215566452,8.780675096985858,45.208622427953124,39.13448464804475,42.57593943803997,32.50808197636413,0.0,39.89137808136015,0.0,0.0,1.5071685822687362,32.643764988216276,0.0,26.919785304487657,0.0,44.17997499038931,0.0,34.91593558834176,15.794987406436858,44.29367336112632,25.55565864519388,43.45820026380312,30.568491889631503,40.936712828018685,0.0,26.749957939585457,15.246226241056439,541.1889783853451
0.0,0.0,0.0,0.0,48.46875,30.09375,0.0,0.0,0.0,48.46875,0.0,0.0,0.0,0.0,0.0,39.28125,8.65625,0.0,0.0,11.71875,0.0,8.65625,0.0,0.0,48.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.74324598632814
36.533107437640055,3.738389167880646,39.49898470920826,24.85090240726906,18.24397945505306,35.70153015808062,35.713148936177525,42.753034140482924,0.0,13.287311327081756,43.69481451717232,29.683562348400397,24.098162161354026,13.758950557995497,13.349695577098855,0.0,14.853857188898218,0.0,15.866448169529667,1.290260089824757,17.725951000663365,1.393734298146771,0.0,37.16548852852746,2.4019535164482244,0.0,43.37438573892449,0.0,15.702908898396863,24.2290044106554,0.0,45.29944226698308,0.0,41.8168474195495,337.0278224060894
44.64013432952169,41.348745081520725,31.085599331410705,27.012088852101666,42.47751287599544,35.26490326506426,17.573240136740427,34.10863937406223,18.835251122561864,13.394775029172369,25.649177395238837,44.86400667343767,28.61861198224118,0.0,13.526660309084354,0.0,15.011573139372242,0.0,37.48704233742779,42.65811161947205,0.0,11.603391073457297,0.0,0.0,40.642077772678874,47.286603528326125,5.875743857967011,0.0,39.030278288773914,19.917048028571266,23.715676120109624,21.530652105119326,0.0,44.69926019321282,686.0724287031488
