o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,PERF
0.0,35.26171875,0.0,0.0,0.0,26.45703125,0.0,0.0,0.0,0.0,0.0,5.78515625,0.0,0.0,0.0,0.0,0.0,0.0,37.94140625,0.0,0.0,0.0,20.71484375,0.0,42.91796875,0.0,0.0,0.0,0.0,0.0,45.21484375,0.0,0.0,3.48828125,-32.80205052993773
5.342364476469475,0.0,27.24817257404992,49.08485519392126,48.777107345953375,37.04934529079051,0.0,30.011738131224135,4.238102632225893,40.870218347544814,24.617645643269956,0.0,33.032533249049436,13.795944365863846,31.418938358861134,38.18555550928301,10.733893608663012,43.370609571805105,0.0,45.41408234829024,5.7260183268631035,23.4832307977274,0.0,33.24215056805419,14.836685135369242,26.71001079809067,9.081270523708167,48.35149875266039,32.062002256966686,0.0,0.0,8.730109708165278,27.41545222066232,0.0,98.11004025003417
0.0,30.4765625,0.0,0.0,0.0,16.6953125,0.0,0.0,0.0,43.4921875,0.0,27.4140625,0.0,0.0,0.0,0.0,0.0,0.0,10.5703125,0.0,0.0,0.0,0.0,0.0,0.0,45.7890625,0.0,0.0,0.0,0.0,41.1953125,0.0,0.0,3.6796875,18.492688340454116
1.238603580100419,0.0,12.162558575779874,0.0,32.33122962450856,26.44581970441896,0.0,16.28984013557499,21.713846395088293,5.86686348346011,42.80443654528511,0.0,44.229310238101334,15.166178558084972,40.92688831566452,4.778226508867771,48.522128682967875,10.257989422735895,0.0,14.832178050500945,19.319949536641936,35.618297501639674,42.800995777037606,29.67768883679004,17.189804743777813,0.0,30.86344298784917,29.706915409497984,4.5616058631701515,0.0,30.26483892852951,43.605171945849975,5.261435994226572,0.0,-172.08384631257223
0.0,32.96484375,0.0,36.41015625,0.0,18.80078125,0.0,12.67578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.66796875,0.0,0.0,0.0,0.0,8.46484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23046875,0.0,0.0,24.16015625,-126.82046666458129
0.0,23.01171875,0.0,0.0,38.70703125,42.53515625,0.0,0.0,25.69140625,0.0,0.0,32.96484375,0.0,0.0,0.0,0.0,0.0,0.0,30.66796875,0.0,0.0,0.0,8.46484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.73828125,11.164284983673111
0.0,37.75,0.0,0.0,0.0,13.25,0.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,37.75,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.75,0.0,0.0,13.25,-180.456265625
0.0,20.33203125,0.0,0.0,0.0,16.88671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16796875,0.0,6.93359375,0.0,31.81640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26953125,10.37890625,0.0,22.24609375,-0.5952732894897499
0.0,36.02734375,0.0,0.0,0.0,14.97265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.36328125,21.86328125,33.73046875,0.0,11.52734375,0.0,0.0,18.41796875,0.0,0.0,0.0,0.0,45.59765625,0.0,0.0,0.0,-115.15686137023927
0.0,34.3046875,0.0,40.4296875,0.0,24.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7109375,22.0546875,0.0,11.3359375,0.0,0.0,25.1171875,0.0,0.0,0.0,0.0,5.9765625,0.0,0.0,0.0,-236.8164928643799
