o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,PERF
0.0,27.77244326499559,31.10799621953397,45.344969349742414,22.458413331109387,4.171428242889762,21.665677531341913,0.0,11.45475542392913,36.16518197038688,10.049823014010654,9.23065528385824,0.0,29.962134929880524,0.0,2.471099958736605,30.290918756292392,20.4819226157982,44.228143012679006,5.895034051170512,40.49697310150916,0.0,28.59187950017762,0.0,18.397811611771118,13.479009147114342,27.78930362127231,16.41593350916822,30.305637278103646,0.0,20.802715758125974,48.47993318286745,0.0,14.076271811333383,0.2734653017697392
0.0,34.093322362243825,0.0,17.15343370247069,26.472106046421708,0.0,35.175820745816104,5.4621279289339135,22.571223804572046,22.81445288307323,30.979828089249256,5.937329685290306,34.2292422119049,36.245838887915234,0.0,29.829130276195933,0.0,0.0,18.56153381671881,49.848452744667085,3.322676801874646,27.993945408078787,44.14831346141717,31.01945456891711,46.23366104784913,35.742996665928814,17.88997808055307,47.93031704331095,0.0,5.821299876556255,8.03123501404488,37.398908269055326,0.0,40.406565196140726,-134.9711537339176
0.0,39.6640625,0.0,0.0,0.0,0.0,19.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8046875,0.0,5.9765625,13.6328125,12.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2578125,18.9921875,0.0,0.0,0.0,42.90381167541504
0.0,0.0,0.0,0.0,20.140625,0.0,33.921875,17.078125,27.796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.421875,3.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.859375,0.0,14.015625,0.0,0.0,33.17270862792969
0.0,0.0,0.0,0.0,30.859375,0.0,10.953125,33.921875,0.0,0.0,0.0,14.015625,0.0,0.0,0.0,0.0,0.0,1.765625,0.0,0.0,10.953125,35.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.984375,0.0,0.0,0.0,0.0,-61.65863364746093
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1796875,0.0,0.0,0.0,0.0,22.0546875,30.4765625,0.0,23.5859375,40.4296875,5.2109375,0.0,0.0,0.0,0.0,6.7421875,0.0,0.0,0.0,0.0,0.0,24.3515625,0.0,22.549407978515628
28.74675194178036,0.0,0.0,6.007543778311234,15.3795854309761,1.8994200039570321,14.689522056852793,21.77117733386682,40.888679067798506,38.51396983975222,35.124648363925786,25.855236455711342,44.399984187368354,2.641654260697182,0.0,31.71165919310985,0.0,36.48450517842282,4.86919452342133,2.4420686562521814,39.22240579577314,23.72223523434417,44.54701440592423,1.9595924007209553,44.80669429875457,29.050389785739508,0.0,32.82429187223179,35.07222535507988,0.0,0.0,16.23990655917166,0.0,20.388905930593047,-63.18587250058681
19.543760637919167,0.0,28.62670585356312,45.323391528065336,9.536293033899222,0.0,5.603339873837077,0.0,16.004363592130847,6.253226006867994,16.066740608072394,4.723801665529959,0.0,22.37428901963077,0.0,39.805773304044855,1.3724187328581732,24.666804498578593,4.750919071760455,12.990668296243644,48.23274442401807,35.423250751141325,11.373761825176812,48.2645358763297,1.6202703330030561,31.678800808221098,6.133359562200308,39.6683597918968,43.55129096634495,0.0,0.0,12.735112745107092,45.485696265960975,0.0,81.46862393218017
0.0,0.0,0.0,45.40625,0.0,20.90625,0.0,14.78125,0.0,0.0,0.0,0.0,0.0,0.0,30.09375,0.0,5.59375,8.65625,0.0,0.0,0.0,0.0,17.84375,0.0,0.0,0.0,0.0,0.0,0.0,20.90625,0.0,0.0,0.0,0.0,-1.6444818652343722
46.629143421814305,24.64943930095913,40.07601992974762,0.0,44.68882243927535,0.0,32.31310978673292,9.762818580680543,11.092278687153176,34.739465461121206,25.953874234105786,0.0,28.24683984223975,20.04951698407347,0.0,3.254312748357463,0.0,6.8866955827497325,28.93230849162794,32.64951369497417,0.0,22.847818019773662,33.155217403178426,45.73373340295751,14.348825798755827,9.042326177849016,16.32936155130917,42.60977701536069,8.140892405127298,0.0,48.78042977403449,36.68167209334012,0.0,37.90707573056679,-79.47065842205475
