o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,PERF
15.35546875,0.0,0.0,6.55078125,0.0,0.0,0.0,44.06640625,2.72265625,0.0,0.0,0.0,16.12109375,0.0,0.0,0.0,0.0,44.44921875,40.62109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.89453125,0.0,0.0,0.0,-98.12005662750246
7.5078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9140625,0.0,0.0,0.0,20.5234375,0.0,25.8828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2265625,4.4453125,0.0,36.6015625,11.3359375,3.428227230834961
42.15234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84765625,0.0,0.0,0.0,0.0,0.0,15.73828125,0.0,0.0,15.73828125,15.35546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.15234375,0.0,0.0,24.54296875,14.97265625,-30.51457634643555
24.54296875,0.0,0.0,15.73828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.87890625,0.0,0.0,0.0,0.0,0.0,36.41015625,0.0,0.0,43.68359375,0.0,0.0,41.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.68359375,1.95703125,-56.55552399887085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.55859375,37.94140625,0.0,26.45703125,0.0,0.0,0.0,0.0,17.26953125,0.0,0.0,41.38671875,25.30859375,0.0,0.0,32.19921875,31.81640625,61.95764955612182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.671875,0.0,0.0,4.828125,0.0,0.0,0.0,0.0,15.546875,0.0,0.0,21.671875,40.046875,43.109375,0.0,26.265625,0.0,30.33744780029297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.875,43.875,0.0,7.125,0.0,0.0,0.0,0.0,31.625,0.0,0.0,19.375,19.375,31.625,0.0,7.125,0.0,50.87282609375
0.0,0.0,0.0,4.4453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2265625,11.3359375,0.0,10.5703125,0.0,0.0,0.0,0.0,39.6640625,0.0,0.0,7.5078125,33.5390625,0.0,0.0,38.8984375,0.0,86.07349191772461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.01171875,0.0,0.0,0.0,0.0,0.0,38.70703125,0.0,0.0,0.0,0.0,42.53515625,0.0,0.0,25.69140625,32.96484375,30.66796875,0.0,8.46484375,15.73828125,154.5095957397461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.671875,0.0,7.890625,0.0,0.0,0.0,0.0,12.484375,0.0,0.0,35.453125,17.078125,14.015625,0.0,20.140625,3.296875,27.34334814941406
