o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,PERF
0.0,23.79719406450576,41.16823510754998,0.0,15.78110463335077,11.049302611315829,28.43972832868985,46.3108114210993,39.71916840808935,33.279023218896974,24.298280512806688,8.917339355739701,4.325343439357984,0.0,0.0,36.62416995058513,44.299338653330175,0.0,14.06116321102523,9.578844772099208,23.79794414677596,0.0,25.857651111837896,8.655910298039363,13.79753575680721,5.562386836703941,0.0,11.707567541116891,38.7495463934902,47.990055781994954,0.9694702696891511,12.503699799266672,0.0,42.384681702924965,-99.4662101867351
0.0,0.0,0.0,0.0,0.0,15.80810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26220703125,0.0,0.0,10.46142578125,0.0,40.93017578125,0.0,38.83056640625,10.24169921875,0.0,0.0,6.26220703125,0.0,40.78369140625,0.0,0.0,0.0,-3.5862202727794665
3.566728066409871,0.0,4.184020663882353,13.059459579057137,5.361336618135104,39.80790543930207,11.819697813915525,12.53525469597065,47.97511485669911,38.64451324843043,47.07255328929115,0.0,18.25378658267321,0.0,34.512876110706095,25.830267240508952,35.761429280205085,0.0,41.92592311424916,30.068693923008375,0.3983466514707783,0.0,7.868583012370425,35.71438918177064,17.09954560358125,6.364816396247557,0.0,0.0,0.0,6.265299871018601,21.293957490596547,4.915438328023131,40.1798612350948,37.182684469309415,561.8812898658111
30.99365234375,15.39306640625,0.0,17.93212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.23681640625,0.0,0.0,47.86376953125,9.89990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.77197265625,23.15673828125,0.0,0.0,0.0,0.0,0.0,0.0,48.111983164191244
19.178731099779217,31.649230506432016,20.113608474601538,0.0,8.27554868061441,0.0,12.483440216365178,3.946737535478209,3.2471106947881117,12.20971366477318,0.0,35.49483727038098,0.0,19.628409462617388,16.64520823146549,9.343588302911568,28.679164799661113,32.94206358510568,6.258818920978015,41.53941665880051,0.0,0.0,45.18824027781662,0.0,24.583103588467836,0.0,22.932253623062554,11.378808167326344,36.81561455503681,41.07702900274998,3.9769161560407986,47.16448652208866,38.722356703652004,14.644799852004484,34.47344836779311
27.64742750764343,0.0,3.8386065135391214,0.0,14.08781791672012,0.0,0.0,25.72030666221371,40.00045254162733,38.602007964668026,33.612637606050946,42.65228186422533,28.119665999861017,18.24052260557468,40.44804645575099,45.097943410693155,35.74434890465391,0.0,8.605073020790467,13.468752708905667,22.424000184738098,0.0,0.0,8.456347217992606,0.0,3.675877559952913,17.419839257644302,31.585342185421524,43.24885711736592,4.175075212252459,11.583753628988731,37.5457957102267,14.383570672058392,37.91489331533229,176.23852746355072
0.0,0.0,0.0,45.166015625,0.0,36.279296875,0.0,0.0,0.0,33.056640625,0.0,0.0,0.048828125,20.068359375,0.0,0.0,0.0,0.0,0.0,10.888671875,0.0,0.0,0.0,0.0,0.0,26.220703125,0.0,32.275390625,0.0,0.0,0.0,0.0,0.0,0.0,-122.20146015071869
7.90049320989631,0.0,31.9133264103613,43.40156244955254,35.49031798390826,0.0,0.0,39.947715840388696,45.590021622842755,26.79569297935486,32.304460290535594,15.427670077498021,17.551125661688467,32.18599513035477,2.5322148778546185,0.0,42.15346738268545,0.0,28.22069455508468,9.592308202501423,4.137612234190876,0.0,0.0,36.44469694910736,43.88009910748172,34.798999789872745,42.50894901679787,0.0,31.353217850781363,6.476516205716002,4.73978262353348,5.202290138863194,13.609387203518487,20.980720857692717,73.01644896040077
33.59407750196555,7.186769988686239,37.691440060557845,3.6984474031634447,39.04254504366347,0.0,0.0,24.031391547441174,20.371205655879802,0.0,0.0,0.0,42.27325929855627,29.0797144007037,43.94578074925419,22.93855150643973,27.35877207466609,2.2206510107832154,19.73996701833054,21.9069020034649,0.0,43.18329137827015,0.0,45.35698778193409,30.46229859139786,0.0,43.469691715639705,41.01539327007854,22.985556242425744,19.258133265645917,11.12779660592124,39.63106574357396,6.457570316016092,0.23246745549306053,-79.23566315278703
0.0,19.677734375,0.0,46.142578125,1.708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.349609375,0.0,0.0,0.0,0.0,0.0,0.0,39.306640625,0.0,0.0,0.0,24.267578125,8.544921875,7.958984375,0.0,0.0,0.0,0.0,-6.674976140975952
